Auction ID/CIN/LLPIN,Bank/Organisation Name,Location-City/District/address,_Auction date,_Last Date of EMD Submission,_Reserve Price,EMD Amount,Nature of Assets,Details URL,Auction Notice URL,Source
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,24-04-2025,21-04-2025,34943635.0,3489000.0,"NON CURRENT INVESTMETS (UNQUOTED SHARES) ON STANDALONE BASIS PURSUANT TO REGULATION 32(a) OF IBBI (LIQUIDATION) PROCESS REGULATIONS, 2016",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743242753_7682.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-28-172017-r3m2g-72fd02608da7e2ea8caeda575e6cd02a.pdf,IBBI_Auctions
U74899DL1956PTC002640,Reliable Finance Corpn Private Limited,Delhi,24-04-2025,21-04-2025,32988906.0,3280080.0,"INVENTORIES ON STANDALONE BASIS PURSUANT TO REGULATION 32(a) OF IBBI (LIQUIDATION) PROCESS REGULATIONS, 2016",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743242830_7683.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-28-172225-wh5c3-72fd02608da7e2ea8caeda575e6cd02a.pdf,IBBI_Auctions
U27205MH2006PTC165520,YASH JEWELLERY PRIVATE LIMITED,"Builfdings having descriptions of unit No. 603 and 604 at Tower-1 Block ! SEE PZ, SEZ, MIDC, Andheri East, Mumbai-400096",24-04-2025,22-04-2025,94775000.0,9500000.0,"Buildings, security and financial assets",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743240140_7686.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/0783c9d929183eb474140f13fff655b5.pdf,IBBI_Auctions
U99999MH1988PTC045817,LALIT POLYESTER PRIVATE LIMITED,"Village Lahe and village Atgaon Tal Shahpur, Dist. Thane",25-04-2025,23-04-2025,21910147.0,2191015.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743242199_7687.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-29-152639-ucbmz-b808b672742dcb9bd8d6b43cc79ecc27.pdf,IBBI_Auctions
U26960GJ2013PTC076853,SPEL GRANITO PRIVATE LIMITED,"Revenue Survey No. 488 Paiki, Village Jasmatgadh, Nr. Pavadiyari Temple, Tal. Morbi, Dist. Morbi, Rajkot, Gujarat, India, 363630",03-05-2025,01-05-2025,68303000.0,6830300.0,Land and Building (Industrial land along with Industrial Shed constructed on it),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743242404_7688.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/7ca5f753a5bfe0104dbc40bf27e297f0.pdf,IBBI_Auctions
U45203MH2005PLC153294,INDEPENDENT TV LTD,"Custom Warehouse Vashi (in CWC), Mumbai, Maharashtra",23-04-2025,21-04-2025,106800000.0,2667000.0,"Sale of assets of the Corporate Debtor under Regulation 32(d) of IBBI (Liquidation Process) Regulation, 2016. Telecom Equipment Multiplexer & Encoder Harmonic make use in DTH Business",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743243151_7689.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2e70bfc500840d42e3ef671a3717c7ea.pdf,IBBI_Auctions
L27203MH1994PLC080732,Parekh Aluminex Limited,Mumbai,21-04-2025,11-04-2025,3500000.0,350000.0,5.54% Equity Stake held by Corporate Debtor in Trishakti Power Private Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743143712_7675.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/204be9fe960494dd2fd86ed2fd1d4693.pdf,IBBI_Auctions
L27203MH1994PLC080732,Parekh Aluminex Limited,Mumbai,18-04-2025,18-04-2025,0.0,0.0,Assignment of Not Readily Realisable Asset being Avoidance Application,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743143909_7676.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/65f648e5cbc8a385761b5683a875d912.pdf,IBBI_Auctions
U45202MH2001PTC132180,Sanghvi Land Developer Private Limited,"Sanghvi Square, MG Road, Ghatkoper West, Mumbai-400086",07-05-2025,03-05-2025,50968018.0,5096802.0,Sale as a going concern with Assets,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743159119_7678.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-28-162159-kjgsb-659fc52b7640493d3d880609f6ed09e5.pdf,IBBI_Auctions
U01403BR2010PLC016413,WAYS ESTATES LIMITED,"Part of Plot No.32/1?,Village- Bajha, P.H.No.23, R.N.MSeetapur, Tehsil-Mauganj, Distt-Mauganj; Land area",26-04-2025,24-04-2025,4059620.0,405962.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743163106_7684.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-28-172826-5rk0y-f18b1d387caca9c55d0166d2b7a63b14.pdf,IBBI_Auctions
U45209AS2013PTC011550,Sree Bajrang Infracon Private Limited,"Guwahati, Assam",22-04-2025,20-04-2025,3124000.0,312400.0,Vehicles (2 no. of Truck),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743165726_7685.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-28-181206-swfqt-4cef07c5839efd45fba812a7c0fb7fbd.pdf,IBBI_Auctions
U51909DL2019PTC354266,LAGROWTH ASSOCIATES PRIVATE LIMITED,New Delhi,29-04-2025,25-04-2025,54888000.0,5488800.0,Trade Receivables and Computer,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743054106_7669.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/0a99ae5833a7ca0f095dbf26867c909f.pdf,IBBI_Auctions
U27310PN1995PLC090557,Unimetal Castings Limited,"Parvati Co-operative Industrial Estate, Sangli Road, Village Yadrav, Ichalkaranji, Kolhapur - 416415",21-04-2025,19-04-2025,27413437.0,2741343.0,Land & Building and Plant & Machinery,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743066822_7671.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-27-144342-mofy3-65d03443f3f209fe104ae9f5260d432e.pdf,IBBI_Auctions
U45202MH1998PTC117291,M/s. JK Surface Coatings Private Limited,"Neel siddhi Enclave-Commercial Complex, Plot-48/9, Sector-14, Vashi, Navi Mumbai, Maharashtra, India, 400703.",11-04-2025,09-04-2025,5000000.0,500000.0,Sale of the Corporate Debtor as a Going Concern.,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743074125_7672.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/1dd23047620475d65f81f5d3b59b5f66.pdf,IBBI_Auctions
U41000GJ2011PTC064934,DOSHION WATER UMBRELLA (CUDDALORE) PRIVATE LIMITED,Ahmedabad,21-04-2025,19-04-2025,73179426.0,7317943.0,"Sale of the corporate debtor as a Going Concern as per Regulation 32(e) of the IBBI(Liquidation Process) Regulations, 2016.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743077946_7673.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/9206aa15ff68a1be6976a9aeec4b0055.pdf,IBBI_Auctions
U34102PN1999PTC013505,DSK Motors Private Ltd.,"Survey No. 173/7B, 173/8A, 173/8B, 173/9 & 173/10, Beside Pawar Public School, Opp. IBS School at Hadapsar, District – Pune, Maharashtra - 411028.",24-04-2025,22-04-2025,668505071.0,66850507.0,"The Land and commercial showroom, building, workshop property.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1743086609_7674.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-27-201329-50hnm-faf9dc1a71a2376de49b6a168ae84219.pdf,IBBI_Auctions
U29190MH1992PTC065241,GOODDAY VENTURES INDIA PVT LTD,"Wanowrie, Pune",28-04-2025,25-04-2025,38844610.0,3884461.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742967602_7662.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/0add0d57d61ba216c8abf83d7315cf49.pdf,IBBI_Auctions
U85194KL2013PTC035127,RAIHAN HEALTHCARE PRIVATE LIMITED,Ernakulam,08-04-2025,07-04-2025,37500000.0,3750000.0,Immovable Properties of Quarters land & building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742970022_7663.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-26-115022-bcxdq-010b20a21ec5d61d6f8b51311680cc34.pdf,IBBI_Auctions
U28112MH2006PLC285982,MAN TUBINOX LIMITED,"Plot No. 847, Sector-3, Industrial Area, Pithampur, Dist. Dhar (M.P.)",24-04-2025,21-04-2025,92700000.0,4635000.0,Sale of the Corporate Debtor as going concern basis,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742989420_7666.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-26-171316-7mrtq-3f85a97b0671752f5cbbf1383c4a4dab.pdf,IBBI_Auctions
U23209DL2004PTC125911,SPACEVISION IMPEX PRIVATE LIMITED,"Shop/office premises bearing Municipal Sub.No.:84/47 F4, situated on 5th Floor, Property No. 84 (Old No. 12), Jaya Chamarajendra Road, Bangalore, having super built-up area of 1293 sq. fts. and undivided share of 196.21 sq. fits of 8250 sq. fts. and bounded by: North : B.H.K. Sheriff Land South : Shakoor Brother’s Building East : J. C. Road West : Corporation Road",24-04-2025,21-04-2025,6885000.0,688500.0,Shop/ Office,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742980618_7667.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-26-144657-a6il9-750ef72ae4c886796221f07fb3fd5729.pdf,IBBI_Auctions
U25112UP1977PLC004427,VARANASI AUTO SALES LIMITED,ALAIPUR AND BABATPUR VARANASI,25-04-2025,22-04-2025,1550000.0,155000.0,"OLD AND OUTDATED, NON WORKING CONDITION AUTO SPARES AND STORES, MACHINES, EQUIPMENTS, TOOLS, COMPUTER, FURNITURE, MOTOR VEHICLES, MOTOR BIKES",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742998297_7668.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c50ad6fc0ab8535d8b4882c17d4ac4f7.pdf,IBBI_Auctions
U45400DL2008PTC181118,AVJ Infrastructure Private Limited,"Offers are invited (3rd TIME) for assignment/transfer of NRRA ie Not readily realizable assets of AVJ INFRASTRUCTURE PVT LTD (in liquidation) {being “Disputed assets” being the Stock of Sand lying at Odhri / Financial Assets / Loans and Advances/ Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor)/ remaining debtors/receivables and Assets underlying Avoidance Applications filed with Hon’ble NCLT which are being considered as Not Readily Realizable Assets}, under Regulation 37A of IBBI Liquidation Process Regulations, 2016 (Within ambit of IBC, 2016) on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS’’ Copyright © 2025",28-04-2025,25-04-2025,0.0,0.0,"Offers are invited (3rd TIME) for assignment/transfer of NRRA ie Not readily realizable assets of AVJ INFRASTRUCTURE PVT LTD (in liquidation) {being “Disputed assets” being the Stock of Sand lying at Odhri / Financial Assets / Loans and Advances/ Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor)/ remaining debtors/receivables and Assets underlying Avoidance Applications filed with Hon’ble NCLT which are being considered as Not Readily Realizable Assets}, under Regulation 37A of IBBI Liquidation Process Regulations, 2016 (Within ambit of IBC, 2016) on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS’’",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742884191_7652.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/81fc7cd7937cf6dc55399d7cbf469fee.pdf,IBBI_Auctions
U51505DL1997PTC089785,Aventura Components Private Limited,"A-1/152, Main IGNOU Road, Neb Sarai, Southwest Delhi - 110068",28-04-2025,26-04-2025,220000.0,22000.0,"a) Old office Tables, Chairs, Side Rack, Iron Almirah, Wooden Cabinet, Garden Chairs, Steel racks etc. b) Old Split & Window AC, Stabilizers, Pedestal fan &Wall fan c) Old Computers, Monitors, Scanner, Keyboards & UPS d) Old Sofa set, Conference Table e) Old Fridge, Microwave, water dispenser & Cooler f) Invoice Files, Folders & Paper Files",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742901694_7653.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/74d1b33ce221b3be9a6953c33fbcbb9e.pdf,IBBI_Auctions
U74900WB2014PTC204686,Dev R Nil Design Private Limited,"(a) 29B, Pitambar Ghatak Lane, Chetla, Kolkata, W.B.- 700027 (b) 144, Remount Road, Kolkata, W.B.- 700027",23-04-2025,21-04-2025,5264982.0,526498.0,"Designer garments, furniture and machines",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742901532_7654.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/30c123b8df5c383cb3b5efeef38109da.pdf,IBBI_Auctions
U74900WB2014PTC204686,Dev R Nil Design Private Limited,"(a) 29B, Pitambar Ghatak Lane, Chetla, Kolkata, W.B.- 700027 (b) 144, Remount Road, Kolkata, W.B.- 700027",23-04-2025,21-04-2025,5264982.0,526498.0,"Designer garments, furniture and machines",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742901784_7658.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-25-165304-0x6q4-30c123b8df5c383cb3b5efeef38109da.pdf,IBBI_Auctions
U51909MH1989PTC051640,Gupta Coal India Private Limited,NAGPUR AND KRISHNAPATNAM,05-04-2025,03-04-2025,90810000.0,9081000.0,"1. 2. Coal Stock lying at Krishnapatnam Port, AP (Excess quantity will be valued at per ton basis)",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742809469_7650.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/3a7df34f4b39720d224ef1e15704484b.pdf,IBBI_Auctions
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,". Unit situated at IDA, Phase – IV, Patancheru, Sanga Reddy Dist. Telangana State. 2. 3. Unit situated at Ankenpally Village, Sadasivapet Mandal, Sanga Reddy Dist. Telangana State",21-04-2025,18-04-2025,127670000.0,12800000.0,"Company as a going concern along with total assets i.e two Units 1st unit situated at Patancheruvu, Sanga Reddy Dist. 2nd unit situated at Ankenpally Village, Sadasivapet Mandal, Sanga Reddy Dist. Telangana State",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742809784_7651.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2599c49f97db0e18f609264f42703b7b.pdf,IBBI_Auctions
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,Kolkata,18-04-2025,16-04-2025,3431346.0,343130.0,"Block A-Sale of the Corporate Debtor as a Going Concern (without Liabilities), as per Regulation 32(e) of the IBBI Liquidation Process Regulation 2016. As is where is, As is what is, Whatever there is basis and Without recourse basis. Block B- Sale of Assets of Corporate Debtor on Standalone basis, comprising of Land(encumbered) (Asset ID 569- eBkray platform),As is where is, As is what is, Whatever there is basis and Without recourse basis.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742698355_7648.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-23-082235-6slk4-e65cfc1416d4c984c9a24a87eac14674.pdf,IBBI_Auctions
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,Kolkata,18-04-2025,16-04-2025,3162861.0,316280.0,Block B- Immovable property – Land in the name of GEMUS ENGINEERING LIMITED - The said Land is encumbered and not in custody of Liquidator. Details of the Land can be viewed at https://ibbi.baanknet.com/eauction- ibbi/asset-listing with Asset ID 569),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742700396_7649.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/bff7cf18054786e2f96649a7ae595881.pdf,IBBI_Auctions
U15143WB1999PTC089211,Bansal Refineries Private Limited,Purba Burdwan,22-04-2025,17-04-2025,2502000.0,250200.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742621917_7646.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-22-110837-ckmpr-40cffd9f0fc73d1f1da9b8980c357031.pdf,IBBI_Auctions
U74999TG2005PTC045773,SV SVS PROJECTS PRIVATE LIMITED,Hyderabad,16-04-2025,14-04-2025,166500000.0,8325000.0,Company as a going concern 8 asset parcels,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742629955_7647.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/1a306849f77d2118bf3aea90982be645.pdf,IBBI_Auctions
U15141WB1994PTC063075,Bansal Oil Extraction Pvt. Ltd,Purba Burdwan,22-04-2025,17-04-2025,145188000.0,14518800.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742553132_7644.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/40cffd9f0fc73d1f1da9b8980c357031.pdf,IBBI_Auctions
U32300TG1981PTC003266,RAVI ELECTRONICS PVT LTD,"Industrial Development Area, Balanagar, Kukatpally, Hyderabad, Telangana – 500072",23-04-2025,19-04-2025,114200000.0,11400000.0,Company as a whole as a going concern,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742566400_7645.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/15b49bc48ab1a1b179eabb5df01f2346.pdf,IBBI_Auctions
U63090MH2001PTC133857,Protocol Marine Services Private Limited,"Chembur, Mumbai, Maharashtra",14-04-2025,12-04-2025,108000000.0,10800000.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742452852_7636.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/5cd6b791999da8e9c598c9df7666842f.pdf,IBBI_Auctions
U24100MH1999PTC121908,Saisons Trade & Industry Pvt Ltd,"Arham Logiparc, Unit No. 1,2 and 3, Building No. B7,Mumbai-Nashik Bypass Road, Village Valshind, Bhiwandi, Thane - 421302",21-04-2025,19-04-2025,953833.0,95383.0,Lot - I: Plant and Machinery,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742456256_7637.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/ae8f796df313d3b16e8637afedacb026.pdf,IBBI_Auctions
U24100MH1999PTC121908,Saisons Trade & Industry Pvt Ltd,"Arham Logiparc, Unit No. 1,2 and 3, Building No. B7,Mumbai-Nashik Bypass Road, Village Valshind, Bhiwandi, Thane - 421302",21-04-2025,19-04-2025,431100.0,43110.0,LOT-2: Stock/Inventory,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742457041_7638.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-20-132041-doyw1-ae8f796df313d3b16e8637afedacb026.pdf,IBBI_Auctions
U24100MH1999PTC121908,Saisons Trade & Industry Pvt Ltd,"Arham Logiparc, Unit No. 1,2 and 3, Building No. B7,Mumbai-Nashik Bypass Road, Village Valshind, Bhiwandi, Thane - 421302",21-04-2025,19-04-2025,212485.0,21248.0,Vehicle - Tata (LPT) Truck,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742457169_7639.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-20-132249-zrptd-ae8f796df313d3b16e8637afedacb026.pdf,IBBI_Auctions
U24100MH1999PTC121908,Saisons Trade & Industry Pvt Ltd,"Arham Logiparc, Unit No. 1,2 and 3, Building No. B7,Mumbai-Nashik Bypass Road, Village Valshind, Bhiwandi, Thane - 421302",21-04-2025,19-04-2025,107835.0,10783.0,Vehicle - Car Maruti Swift,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742457432_7640.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-20-132712-ty4m3-ae8f796df313d3b16e8637afedacb026.pdf,IBBI_Auctions
U24100MH1999PTC121908,Saisons Trade & Industry Pvt Ltd,"Arham Logiparc, Unit No. 1,2 and 3, Building No. B7,Mumbai-Nashik Bypass Road, Village Valshind, Bhiwandi, Thane - 421302",21-04-2025,19-04-2025,135200.0,13520.0,Vehicle - Car Ecosport,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742457522_7641.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-20-132842-5ez2f-ae8f796df313d3b16e8637afedacb026.pdf,IBBI_Auctions
U40100TG2005PLC045445,LANCO VIDARBHA THERMAL POWER LIMITED,"Assets are located near Wardha, Maharashtra",17-04-2025,10-04-2025,6633900.0,663400.0,Lot No. 5: GRP Pipes 1100m Diameter Lot No. 7: 765 KV Switchyard Material,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1742471034_7642.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-20-171353-a75zg-766ac957a75baad517ec135815a4899b.pdf,IBBI_Auctions
